Municipios;Sexo;Periodo;Total
36051 Sanxenxo;Total;1999;16.022
36051 Sanxenxo;Total;1998;15.964
36051 Sanxenxo;Total;1997;""
36051 Sanxenxo;Total;1996;16.034
36051 Sanxenxo;Hombres;2020;8.608
36051 Sanxenxo;Hombres;2019;8.565
36051 Sanxenxo;Hombres;2018;8.487
36051 Sanxenxo;Hombres;2017;8.523
36051 Sanxenxo;Hombres;2016;8.542
36051 Sanxenxo;Hombres;2015;8.613
36051 Sanxenxo;Hombres;2014;8.693
36051 Sanxenxo;Hombres;2013;8.699
36051 Sanxenxo;Hombres;2012;8.684
36051 Sanxenxo;Hombres;2011;8.677
36051 Sanxenxo;Hombres;2010;8.627
36051 Sanxenxo;Hombres;2009;8.511
36051 Sanxenxo;Hombres;2008;8.459
36051 Sanxenxo;Hombres;2007;8.391
36051 Sanxenxo;Hombres;2006;8.301
36051 Sanxenxo;Hombres;2005;8.148
36051 Sanxenxo;Hombres;2004;8.055
36051 Sanxenxo;Hombres;2003;8.013
36051 Sanxenxo;Hombres;2002;7.955
36051 Sanxenxo;Hombres;2001;7.964
36051 Sanxenxo;Hombres;2000;7.940
36051 Sanxenxo;Hombres;1999;7.875
36051 Sanxenxo;Hombres;1998;7.827
36051 Sanxenxo;Hombres;1997;""
36051 Sanxenxo;Hombres;1996;7.884
36051 Sanxenxo;Mujeres;2020;8.806
36051 Sanxenxo;Mujeres;2019;8.782
36051 Sanxenxo;Mujeres;2018;8.725
36051 Sanxenxo;Mujeres;2017;8.718
36051 Sanxenxo;Mujeres;2016;8.772
36051 Sanxenxo;Mujeres;2015;8.778
36051 Sanxenxo;Mujeres;2014;8.850
36051 Sanxenxo;Mujeres;2013;8.883
36051 Sanxenxo;Mujeres;2012;8.920
36051 Sanxenxo;Mujeres;2011;8.909
36051 Sanxenxo;Mujeres;2010;8.873
36051 Sanxenxo;Mujeres;2009;8.804
36051 Sanxenxo;Mujeres;2008;8.757
36051 Sanxenxo;Mujeres;2007;8.686
36051 Sanxenxo;Mujeres;2006;8.613
36051 Sanxenxo;Mujeres;2005;8.450
36051 Sanxenxo;Mujeres;2004;8.369
36051 Sanxenxo;Mujeres;2003;8.299
36051 Sanxenxo;Mujeres;2002;8.267
36051 Sanxenxo;Mujeres;2001;8.239
36051 Sanxenxo;Mujeres;2000;8.243
36051 Sanxenxo;Mujeres;1999;8.147
36051 Sanxenxo;Mujeres;1998;8.137
36051 Sanxenxo;Mujeres;1997;""
36051 Sanxenxo;Mujeres;1996;8.150
36052 Silleda;Total;2020;8.861
36052 Silleda;Total;2019;8.687
36052 Silleda;Total;2018;8.698
36052 Silleda;Total;2017;8.669
36052 Silleda;Total;2016;8.734
36052 Silleda;Total;2015;8.772
36052 Silleda;Total;2014;8.966
36052 Silleda;Total;2013;9.037
36052 Silleda;Total;2012;9.074
36052 Silleda;Total;2011;9.199
36052 Silleda;Total;2010;9.248
36052 Silleda;Total;2009;9.248
36052 Silleda;Total;2008;9.166
36052 Silleda;Total;2007;9.053
36052 Silleda;Total;2006;9.058
36052 Silleda;Total;2005;9.097
36052 Silleda;Total;2004;9.055
36052 Silleda;Total;2003;9.092
36052 Silleda;Total;2002;9.099
36052 Silleda;Total;2001;9.175
36052 Silleda;Total;2000;9.214
36052 Silleda;Total;1999;9.297
36052 Silleda;Total;1998;9.339
36052 Silleda;Total;1997;""
36052 Silleda;Total;1996;9.527
36052 Silleda;Hombres;2020;4.296
36052 Silleda;Hombres;2019;4.212
36052 Silleda;Hombres;2018;4.237
36052 Silleda;Hombres;2017;4.215
36052 Silleda;Hombres;2016;4.247
36052 Silleda;Hombres;2015;4.254
36052 Silleda;Hombres;2014;4.379
36052 Silleda;Hombres;2013;4.422
36052 Silleda;Hombres;2012;4.456
36052 Silleda;Hombres;2011;4.512
36052 Silleda;Hombres;2010;4.538
36052 Silleda;Hombres;2009;4.521
36052 Silleda;Hombres;2008;4.476
36052 Silleda;Hombres;2007;4.387
36052 Silleda;Hombres;2006;4.370
36052 Silleda;Hombres;2005;4.393
36052 Silleda;Hombres;2004;4.337
36052 Silleda;Hombres;2003;4.358
36052 Silleda;Hombres;2002;4.374
36052 Silleda;Hombres;2001;4.405
36052 Silleda;Hombres;2000;4.416
36052 Silleda;Hombres;1999;4.454
36052 Silleda;Hombres;1998;4.490
36052 Silleda;Hombres;1997;""
36052 Silleda;Hombres;1996;4.590
36052 Silleda;Mujeres;2020;4.565
36052 Silleda;Mujeres;2019;4.475
36052 Silleda;Mujeres;2018;4.461
36052 Silleda;Mujeres;2017;4.454
36052 Silleda;Mujeres;2016;4.487
36052 Silleda;Mujeres;2015;4.518
36052 Silleda;Mujeres;2014;4.587
36052 Silleda;Mujeres;2013;4.615
36052 Silleda;Mujeres;2012;4.618
36052 Silleda;Mujeres;2011;4.687
36052 Silleda;Mujeres;2010;4.710
36052 Silleda;Mujeres;2009;4.727
36052 Silleda;Mujeres;2008;4.690
36052 Silleda;Mujeres;2007;4.666
36052 Silleda;Mujeres;2006;4.688
36052 Silleda;Mujeres;2005;4.704
36052 Silleda;Mujeres;2004;4.718
36052 Silleda;Mujeres;2003;4.734
36052 Silleda;Mujeres;2002;4.725
36052 Silleda;Mujeres;2001;4.770
36052 Silleda;Mujeres;2000;4.798
36052 Silleda;Mujeres;1999;4.843
36052 Silleda;Mujeres;1998;4.849
36052 Silleda;Mujeres;1997;""
36052 Silleda;Mujeres;1996;4.937
36053 Soutomaior;Total;2020;7.426
36053 Soutomaior;Total;2019;7.395
36053 Soutomaior;Total;2018;7.305
36053 Soutomaior;Total;2017;7.242
36053 Soutomaior;Total;2016;7.251
36053 Soutomaior;Total;2015;7.317
36053 Soutomaior;Total;2014;7.356
36053 Soutomaior;Total;2013;7.302
36053 Soutomaior;Total;2012;7.265
36053 Soutomaior;Total;2011;7.223
36053 Soutomaior;Total;2010;7.144
36053 Soutomaior;Total;2009;6.867
36053 Soutomaior;Total;2008;6.537
36053 Soutomaior;Total;2007;6.305
36053 Soutomaior;Total;2006;6.110
36053 Soutomaior;Total;2005;5.956
36053 Soutomaior;Total;2004;5.781
36053 Soutomaior;Total;2003;5.603
36053 Soutomaior;Total;2002;5.513
36053 Soutomaior;Total;2001;5.398
36053 Soutomaior;Total;2000;5.369
36053 Soutomaior;Total;1999;5.330
36053 Soutomaior;Total;1998;5.239
36053 Soutomaior;Total;1997;""
36053 Soutomaior;Total;1996;5.236
36053 Soutomaior;Hombres;2020;3.702
36053 Soutomaior;Hombres;2019;3.677
36053 Soutomaior;Hombres;2018;3.622
36053 Soutomaior;Hombres;2017;3.580
36053 Soutomaior;Hombres;2016;3.608
36053 Soutomaior;Hombres;2015;3.640
36053 Soutomaior;Hombres;2014;3.679
36053 Soutomaior;Hombres;2013;3.640
36053 Soutomaior;Hombres;2012;3.599
36053 Soutomaior;Hombres;2011;3.561
36053 Soutomaior;Hombres;2010;3.515
36053 Soutomaior;Hombres;2009;3.376
36053 Soutomaior;Hombres;2008;3.200
36053 Soutomaior;Hombres;2007;3.082
36053 Soutomaior;Hombres;2006;2.988
36053 Soutomaior;Hombres;2005;2.931
36053 Soutomaior;Hombres;2004;2.834
36053 Soutomaior;Hombres;2003;2.722
36053 Soutomaior;Hombres;2002;2.685
36053 Soutomaior;Hombres;2001;2.615
36053 Soutomaior;Hombres;2000;2.588
36053 Soutomaior;Hombres;1999;2.575
36053 Soutomaior;Hombres;1998;2.509
36053 Soutomaior;Hombres;1997;""
36053 Soutomaior;Hombres;1996;2.494
36053 Soutomaior;Mujeres;2020;3.724
36053 Soutomaior;Mujeres;2019;3.718
36053 Soutomaior;Mujeres;2018;3.683
36053 Soutomaior;Mujeres;2017;3.662
36053 Soutomaior;Mujeres;2016;3.643
36053 Soutomaior;Mujeres;2015;3.677
36053 Soutomaior;Mujeres;2014;3.677
36053 Soutomaior;Mujeres;2013;3.662
36053 Soutomaior;Mujeres;2012;3.666
36053 Soutomaior;Mujeres;2011;3.662
36053 Soutomaior;Mujeres;2010;3.629
36053 Soutomaior;Mujeres;2009;3.491
36053 Soutomaior;Mujeres;2008;3.337
36053 Soutomaior;Mujeres;2007;3.223
36053 Soutomaior;Mujeres;2006;3.122
36053 Soutomaior;Mujeres;2005;3.025
36053 Soutomaior;Mujeres;2004;2.947
36053 Soutomaior;Mujeres;2003;2.881
36053 Soutomaior;Mujeres;2002;2.828
36053 Soutomaior;Mujeres;2001;2.783
36053 Soutomaior;Mujeres;2000;2.781
36053 Soutomaior;Mujeres;1999;2.755
36053 Soutomaior;Mujeres;1998;2.730
36053 Soutomaior;Mujeres;1997;""
36053 Soutomaior;Mujeres;1996;2.742
36054 Tomiño;Total;2020;13.566
36054 Tomiño;Total;2019;13.499
36054 Tomiño;Total;2018;13.464
36054 Tomiño;Total;2017;13.585
36054 Tomiño;Total;2016;13.548
36054 Tomiño;Total;2015;13.662
36054 Tomiño;Total;2014;13.707
36054 Tomiño;Total;2013;13.740
36054 Tomiño;Total;2012;13.738
36054 Tomiño;Total;2011;13.604
36054 Tomiño;Total;2010;13.492
36054 Tomiño;Total;2009;13.315
36054 Tomiño;Total;2008;12.982
36054 Tomiño;Total;2007;12.651
36054 Tomiño;Total;2006;12.278
36054 Tomiño;Total;2005;11.932
36054 Tomiño;Total;2004;11.776
36054 Tomiño;Total;2003;11.487
36054 Tomiño;Total;2002;11.334
36054 Tomiño;Total;2001;11.111
36054 Tomiño;Total;2000;10.901
36054 Tomiño;Total;1999;10.705
36054 Tomiño;Total;1998;10.652
36054 Tomiño;Total;1997;""
36054 Tomiño;Total;1996;10.478
36054 Tomiño;Hombres;2020;6.827
36054 Tomiño;Hombres;2019;6.815
36054 Tomiño;Hombres;2018;6.782
36054 Tomiño;Hombres;2017;6.836
36054 Tomiño;Hombres;2016;6.813
36054 Tomiño;Hombres;2015;6.856
36054 Tomiño;Hombres;2014;6.877
36054 Tomiño;Hombres;2013;6.904
36054 Tomiño;Hombres;2012;6.918
36054 Tomiño;Hombres;2011;6.844
36054 Tomiño;Hombres;2010;6.791
36054 Tomiño;Hombres;2009;6.686
36054 Tomiño;Hombres;2008;6.519
36054 Tomiño;Hombres;2007;6.316
36054 Tomiño;Hombres;2006;6.083
36054 Tomiño;Hombres;2005;5.908
36054 Tomiño;Hombres;2004;5.812
36054 Tomiño;Hombres;2003;5.654
36054 Tomiño;Hombres;2002;5.570
36054 Tomiño;Hombres;2001;5.437
36054 Tomiño;Hombres;2000;5.326
36054 Tomiño;Hombres;1999;5.235
36054 Tomiño;Hombres;1998;5.188
36054 Tomiño;Hombres;1997;""
36054 Tomiño;Hombres;1996;5.091
36054 Tomiño;Mujeres;2020;6.739
36054 Tomiño;Mujeres;2019;6.684
36054 Tomiño;Mujeres;2018;6.682
36054 Tomiño;Mujeres;2017;6.749
36054 Tomiño;Mujeres;2016;6.735
36054 Tomiño;Mujeres;2015;6.806
36054 Tomiño;Mujeres;2014;6.830
36054 Tomiño;Mujeres;2013;6.836
36054 Tomiño;Mujeres;2012;6.820
36054 Tomiño;Mujeres;2011;6.760
36054 Tomiño;Mujeres;2010;6.701
36054 Tomiño;Mujeres;2009;6.629
36054 Tomiño;Mujeres;2008;6.463
36054 Tomiño;Mujeres;2007;6.335
36054 Tomiño;Mujeres;2006;6.195
36054 Tomiño;Mujeres;2005;6.024
36054 Tomiño;Mujeres;2004;5.964
36054 Tomiño;Mujeres;2003;5.833
36054 Tomiño;Mujeres;2002;5.764
36054 Tomiño;Mujeres;2001;5.674
36054 Tomiño;Mujeres;2000;5.575
36054 Tomiño;Mujeres;1999;5.470
36054 Tomiño;Mujeres;1998;5.464
36054 Tomiño;Mujeres;1997;""
36054 Tomiño;Mujeres;1996;5.387
36055 Tui;Total;2020;17.323
36055 Tui;Total;2019;16.701
36055 Tui;Total;2018;16.902
36055 Tui;Total;2017;16.860
36055 Tui;Total;2016;16.966
36055 Tui;Total;2015;17.013
36055 Tui;Total;2014;16.884
36055 Tui;Total;2013;16.827
36055 Tui;Total;2012;17.230
36055 Tui;Total;2011;17.236
36055 Tui;Total;2010;17.306
36055 Tui;Total;2009;17.262
36055 Tui;Total;2008;16.972
36055 Tui;Total;2007;16.948
36055 Tui;Total;2006;16.925
36055 Tui;Total;2005;16.680
36055 Tui;Total;2004;16.303
36055 Tui;Total;2003;16.326
36055 Tui;Total;2002;16.221
36055 Tui;Total;2001;16.089
36055 Tui;Total;2000;15.939
36055 Tui;Total;1999;15.827
36055 Tui;Total;1998;15.756
36055 Tui;Total;1997;""
36055 Tui;Total;1996;16.003
36055 Tui;Hombres;2020;8.409
36055 Tui;Hombres;2019;8.046
36055 Tui;Hombres;2018;8.164
36055 Tui;Hombres;2017;8.123
36055 Tui;Hombres;2016;8.157
36055 Tui;Hombres;2015;8.169
36055 Tui;Hombres;2014;8.081
36055 Tui;Hombres;2013;8.036
36055 Tui;Hombres;2012;8.291
36055 Tui;Hombres;2011;8.299
36055 Tui;Hombres;2010;8.307
36055 Tui;Hombres;2009;8.299
36055 Tui;Hombres;2008;8.121
36055 Tui;Hombres;2007;8.121
36055 Tui;Hombres;2006;8.100
36055 Tui;Hombres;2005;7.980
36055 Tui;Hombres;2004;7.774
36055 Tui;Hombres;2003;7.803
36055 Tui;Hombres;2002;7.774
36055 Tui;Hombres;2001;7.698
36055 Tui;Hombres;2000;7.612
36055 Tui;Hombres;1999;7.549
36055 Tui;Hombres;1998;7.494
36055 Tui;Hombres;1997;""
36055 Tui;Hombres;1996;7.613
36055 Tui;Mujeres;2020;8.914
36055 Tui;Mujeres;2019;8.655
36055 Tui;Mujeres;2018;8.738
36055 Tui;Mujeres;2017;8.737
36055 Tui;Mujeres;2016;8.809
36055 Tui;Mujeres;2015;8.844
36055 Tui;Mujeres;2014;8.803
36055 Tui;Mujeres;2013;8.791
36055 Tui;Mujeres;2012;8.939
36055 Tui;Mujeres;2011;8.937
36055 Tui;Mujeres;2010;8.999
36055 Tui;Mujeres;2009;8.963
36055 Tui;Mujeres;2008;8.851
36055 Tui;Mujeres;2007;8.827
36055 Tui;Mujeres;2006;8.825
36055 Tui;Mujeres;2005;8.700
36055 Tui;Mujeres;2004;8.529
36055 Tui;Mujeres;2003;8.523
36055 Tui;Mujeres;2002;8.447
36055 Tui;Mujeres;2001;8.391
36055 Tui;Mujeres;2000;8.327
36055 Tui;Mujeres;1999;8.278
36055 Tui;Mujeres;1998;8.262
36055 Tui;Mujeres;1997;""
36055 Tui;Mujeres;1996;8.390
36056 Valga;Total;2020;5.824
36056 Valga;Total;2019;5.869
36056 Valga;Total;2018;5.927
36056 Valga;Total;2017;5.986
36056 Valga;Total;2016;6.047
36056 Valga;Total;2015;6.062
36056 Valga;Total;2014;6.050
36056 Valga;Total;2013;6.059
36056 Valga;Total;2012;6.072
36056 Valga;Total;2011;6.103
36056 Valga;Total;2010;6.127
36056 Valga;Total;2009;6.120
36056 Valga;Total;2008;6.096
36056 Valga;Total;2007;6.071
36056 Valga;Total;2006;6.116
36056 Valga;Total;2005;6.108
36056 Valga;Total;2004;6.160
36056 Valga;Total;2003;6.174
36056 Valga;Total;2002;6.173
36056 Valga;Total;2001;6.275
36056 Valga;Total;2000;6.310
36056 Valga;Total;1999;6.288
36056 Valga;Total;1998;6.288
36056 Valga;Total;1997;""
36056 Valga;Total;1996;6.442
36056 Valga;Hombres;2020;2.866
36056 Valga;Hombres;2019;2.890
36056 Valga;Hombres;2018;2.914
36056 Valga;Hombres;2017;2.933
36056 Valga;Hombres;2016;2.952
36056 Valga;Hombres;2015;2.965
36056 Valga;Hombres;2014;2.943
36056 Valga;Hombres;2013;2.950
36056 Valga;Hombres;2012;2.969
36056 Valga;Hombres;2011;2.997
36056 Valga;Hombres;2010;3.003
36056 Valga;Hombres;2009;2.998
36056 Valga;Hombres;2008;2.987
36056 Valga;Hombres;2007;2.971
36056 Valga;Hombres;2006;3.003
36056 Valga;Hombres;2005;2.996
36056 Valga;Hombres;2004;3.030
36056 Valga;Hombres;2003;3.031
36056 Valga;Hombres;2002;2.998
36056 Valga;Hombres;2001;3.055
36056 Valga;Hombres;2000;3.089
36056 Valga;Hombres;1999;3.060
36056 Valga;Hombres;1998;3.060
36056 Valga;Hombres;1997;""
36056 Valga;Hombres;1996;3.155
36056 Valga;Mujeres;2020;2.958
36056 Valga;Mujeres;2019;2.979
36056 Valga;Mujeres;2018;3.013
36056 Valga;Mujeres;2017;3.053
36056 Valga;Mujeres;2016;3.095
36056 Valga;Mujeres;2015;3.097
36056 Valga;Mujeres;2014;3.107
36056 Valga;Mujeres;2013;3.109
36056 Valga;Mujeres;2012;3.103
36056 Valga;Mujeres;2011;3.106
36056 Valga;Mujeres;2010;3.124
36056 Valga;Mujeres;2009;3.122
36056 Valga;Mujeres;2008;3.109
36056 Valga;Mujeres;2007;3.100
36056 Valga;Mujeres;2006;3.113
36056 Valga;Mujeres;2005;3.112
36056 Valga;Mujeres;2004;3.130
36056 Valga;Mujeres;2003;3.143
36056 Valga;Mujeres;2002;3.175
36056 Valga;Mujeres;2001;3.220
36056 Valga;Mujeres;2000;3.221
36056 Valga;Mujeres;1999;3.228
36056 Valga;Mujeres;1998;3.228
36056 Valga;Mujeres;1997;""
36056 Valga;Mujeres;1996;3.287
36057 Vigo;Total;2020;296.692
36057 Vigo;Total;2019;295.364
36057 Vigo;Total;2018;293.642
36057 Vigo;Total;2017;292.986
36057 Vigo;Total;2016;292.817
36057 Vigo;Total;2015;294.098
36057 Vigo;Total;2014;294.997
36057 Vigo;Total;2013;296.479
36057 Vigo;Total;2012;297.355
36057 Vigo;Total;2011;297.241
36057 Vigo;Total;2010;297.124
36057 Vigo;Total;2009;297.332
36057 Vigo;Total;2008;295.703
36057 Vigo;Total;2007;294.772
36057 Vigo;Total;2006;293.255
36057 Vigo;Total;2005;293.725
36057 Vigo;Total;2004;292.059
36057 Vigo;Total;2003;292.566
36057 Vigo;Total;2002;288.324
36057 Vigo;Total;2001;287.282
36057 Vigo;Total;2000;285.526
36057 Vigo;Total;1999;283.670
36057 Vigo;Total;1998;283.110
36057 Vigo;Total;1997;""
36057 Vigo;Total;1996;286.774
36057 Vigo;Hombres;2020;140.164
36057 Vigo;Hombres;2019;139.699
36057 Vigo;Hombres;2018;138.980
36057 Vigo;Hombres;2017;138.867
36057 Vigo;Hombres;2016;138.911
36057 Vigo;Hombres;2015;139.688
36057 Vigo;Hombres;2014;140.326
36057 Vigo;Hombres;2013;141.359
36057 Vigo;Hombres;2012;141.806
36057 Vigo;Hombres;2011;141.638
36057 Vigo;Hombres;2010;141.647
36057 Vigo;Hombres;2009;141.720
36057 Vigo;Hombres;2008;140.870
36057 Vigo;Hombres;2007;140.556
36057 Vigo;Hombres;2006;139.869
36057 Vigo;Hombres;2005;140.119
36057 Vigo;Hombres;2004;139.405
36057 Vigo;Hombres;2003;139.556
36057 Vigo;Hombres;2002;137.175
36057 Vigo;Hombres;2001;136.537
36057 Vigo;Hombres;2000;135.413
36057 Vigo;Hombres;1999;134.490
36057 Vigo;Hombres;1998;134.369
36057 Vigo;Hombres;1997;""
36057 Vigo;Hombres;1996;136.332
36057 Vigo;Mujeres;2020;156.528
36057 Vigo;Mujeres;2019;155.665
36057 Vigo;Mujeres;2018;154.662
36057 Vigo;Mujeres;2017;154.119
36057 Vigo;Mujeres;2016;153.906
36057 Vigo;Mujeres;2015;154.410
36057 Vigo;Mujeres;2014;154.671
36057 Vigo;Mujeres;2013;155.120
36057 Vigo;Mujeres;2012;155.549
36057 Vigo;Mujeres;2011;155.603
36057 Vigo;Mujeres;2010;155.477
36057 Vigo;Mujeres;2009;155.612
36057 Vigo;Mujeres;2008;154.833
36057 Vigo;Mujeres;2007;154.216
36057 Vigo;Mujeres;2006;153.386
36057 Vigo;Mujeres;2005;153.606
36057 Vigo;Mujeres;2004;152.654
36057 Vigo;Mujeres;2003;153.010
36057 Vigo;Mujeres;2002;151.149
36057 Vigo;Mujeres;2001;150.745
36057 Vigo;Mujeres;2000;150.113
36057 Vigo;Mujeres;1999;149.180
36057 Vigo;Mujeres;1998;148.741
36057 Vigo;Mujeres;1997;""
36057 Vigo;Mujeres;1996;150.442
36059 Vila de Cruces;Total;2020;5.208
36059 Vila de Cruces;Total;2019;5.246
36059 Vila de Cruces;Total;2018;5.273
36059 Vila de Cruces;Total;2017;5.389
36059 Vila de Cruces;Total;2016;5.435
36059 Vila de Cruces;Total;2015;5.556
36059 Vila de Cruces;Total;2014;5.676
36059 Vila de Cruces;Total;2013;5.934
36059 Vila de Cruces;Total;2012;6.085
36059 Vila de Cruces;Total;2011;6.325
36059 Vila de Cruces;Total;2010;6.437
36059 Vila de Cruces;Total;2009;6.475
36059 Vila de Cruces;Total;2008;6.513
36059 Vila de Cruces;Total;2007;6.550
36059 Vila de Cruces;Total;2006;6.644
36059 Vila de Cruces;Total;2005;6.720
36059 Vila de Cruces;Total;2004;6.779
36059 Vila de Cruces;Total;2003;6.953
36059 Vila de Cruces;Total;2002;7.004
36059 Vila de Cruces;Total;2001;7.108
36059 Vila de Cruces;Total;2000;7.171
36059 Vila de Cruces;Total;1999;7.219
36059 Vila de Cruces;Total;1998;7.370
36059 Vila de Cruces;Total;1997;""
36059 Vila de Cruces;Total;1996;7.624
36059 Vila de Cruces;Hombres;2020;2.578
36059 Vila de Cruces;Hombres;2019;2.578
36059 Vila de Cruces;Hombres;2018;2.589
36059 Vila de Cruces;Hombres;2017;2.641
36059 Vila de Cruces;Hombres;2016;2.656
36059 Vila de Cruces;Hombres;2015;2.711
36059 Vila de Cruces;Hombres;2014;2.773
36059 Vila de Cruces;Hombres;2013;2.918
36059 Vila de Cruces;Hombres;2012;3.008
36059 Vila de Cruces;Hombres;2011;3.126
36059 Vila de Cruces;Hombres;2010;3.177
36059 Vila de Cruces;Hombres;2009;3.177
36059 Vila de Cruces;Hombres;2008;3.225
36059 Vila de Cruces;Hombres;2007;3.272
36059 Vila de Cruces;Hombres;2006;3.315
36059 Vila de Cruces;Hombres;2005;3.362
36059 Vila de Cruces;Hombres;2004;3.372
36059 Vila de Cruces;Hombres;2003;3.419
36059 Vila de Cruces;Hombres;2002;3.429
36059 Vila de Cruces;Hombres;2001;3.470
36059 Vila de Cruces;Hombres;2000;3.502
36059 Vila de Cruces;Hombres;1999;3.528
36059 Vila de Cruces;Hombres;1998;3.604
36059 Vila de Cruces;Hombres;1997;""
36059 Vila de Cruces;Hombres;1996;3.740
36059 Vila de Cruces;Mujeres;2020;2.630
36059 Vila de Cruces;Mujeres;2019;2.668
36059 Vila de Cruces;Mujeres;2018;2.684
36059 Vila de Cruces;Mujeres;2017;2.748
36059 Vila de Cruces;Mujeres;2016;2.779
36059 Vila de Cruces;Mujeres;2015;2.845
36059 Vila de Cruces;Mujeres;2014;2.903
36059 Vila de Cruces;Mujeres;2013;3.016
36059 Vila de Cruces;Mujeres;2012;3.077
36059 Vila de Cruces;Mujeres;2011;3.199
36059 Vila de Cruces;Mujeres;2010;3.260
36059 Vila de Cruces;Mujeres;2009;3.298
36059 Vila de Cruces;Mujeres;2008;3.288
36059 Vila de Cruces;Mujeres;2007;3.278
36059 Vila de Cruces;Mujeres;2006;3.329
36059 Vila de Cruces;Mujeres;2005;3.358
36059 Vila de Cruces;Mujeres;2004;3.407
36059 Vila de Cruces;Mujeres;2003;3.534
36059 Vila de Cruces;Mujeres;2002;3.575
36059 Vila de Cruces;Mujeres;2001;3.638
36059 Vila de Cruces;Mujeres;2000;3.669
36059 Vila de Cruces;Mujeres;1999;3.691
36059 Vila de Cruces;Mujeres;1998;3.766
36059 Vila de Cruces;Mujeres;1997;""
36059 Vila de Cruces;Mujeres;1996;3.884
36058 Vilaboa;Total;2020;5.919
36058 Vilaboa;Total;2019;5.874
36058 Vilaboa;Total;2018;5.954
36058 Vilaboa;Total;2017;6.023
36058 Vilaboa;Total;2016;6.043
36058 Vilaboa;Total;2015;6.059
36058 Vilaboa;Total;2014;5.972
36058 Vilaboa;Total;2013;5.848
36058 Vilaboa;Total;2012;5.965
36058 Vilaboa;Total;2011;6.024
36058 Vilaboa;Total;2010;5.991
36058 Vilaboa;Total;2009;5.978
36058 Vilaboa;Total;2008;5.935
36058 Vilaboa;Total;2007;6.015
36058 Vilaboa;Total;2006;6.030
36058 Vilaboa;Total;2005;5.947
36058 Vilaboa;Total;2004;5.853
36058 Vilaboa;Total;2003;5.839
36058 Vilaboa;Total;2002;5.756
36058 Vilaboa;Total;2001;5.755
36058 Vilaboa;Total;2000;5.780
36058 Vilaboa;Total;1999;5.761
36058 Vilaboa;Total;1998;5.731
36058 Vilaboa;Total;1997;""
36058 Vilaboa;Total;1996;5.639
36058 Vilaboa;Hombres;2020;2.892
36058 Vilaboa;Hombres;2019;2.859
36058 Vilaboa;Hombres;2018;2.899
36058 Vilaboa;Hombres;2017;2.933
36058 Vilaboa;Hombres;2016;2.943
36058 Vilaboa;Hombres;2015;2.934
36058 Vilaboa;Hombres;2014;2.887
36058 Vilaboa;Hombres;2013;2.813
36058 Vilaboa;Hombres;2012;2.884
36058 Vilaboa;Hombres;2011;2.917
36058 Vilaboa;Hombres;2010;2.890
36058 Vilaboa;Hombres;2009;2.903
36058 Vilaboa;Hombres;2008;2.895
36058 Vilaboa;Hombres;2007;2.943
36058 Vilaboa;Hombres;2006;2.947
36058 Vilaboa;Hombres;2005;2.929
36058 Vilaboa;Hombres;2004;2.875
36058 Vilaboa;Hombres;2003;2.892
36058 Vilaboa;Hombres;2002;2.834
36058 Vilaboa;Hombres;2001;2.837
36058 Vilaboa;Hombres;2000;2.843
36058 Vilaboa;Hombres;1999;2.832
36058 Vilaboa;Hombres;1998;2.805
36058 Vilaboa;Hombres;1997;""
36058 Vilaboa;Hombres;1996;2.761
36058 Vilaboa;Mujeres;2020;3.027
36058 Vilaboa;Mujeres;2019;3.015
36058 Vilaboa;Mujeres;2018;3.055
36058 Vilaboa;Mujeres;2017;3.090
36058 Vilaboa;Mujeres;2016;3.100
36058 Vilaboa;Mujeres;2015;3.125
36058 Vilaboa;Mujeres;2014;3.085
36058 Vilaboa;Mujeres;2013;3.035
36058 Vilaboa;Mujeres;2012;3.081
36058 Vilaboa;Mujeres;2011;3.107
36058 Vilaboa;Mujeres;2010;3.101
36058 Vilaboa;Mujeres;2009;3.075
36058 Vilaboa;Mujeres;2008;3.040
36058 Vilaboa;Mujeres;2007;3.072
36058 Vilaboa;Mujeres;2006;3.083
36058 Vilaboa;Mujeres;2005;3.018
36058 Vilaboa;Mujeres;2004;2.978
36058 Vilaboa;Mujeres;2003;2.947
36058 Vilaboa;Mujeres;2002;2.922
36058 Vilaboa;Mujeres;2001;2.918
36058 Vilaboa;Mujeres;2000;2.937
36058 Vilaboa;Mujeres;1999;2.929
36058 Vilaboa;Mujeres;1998;2.926
36058 Vilaboa;Mujeres;1997;""
36058 Vilaboa;Mujeres;1996;2.878
36060 Vilagarcía de Arousa;Total;2020;37.565
36060 Vilagarcía de Arousa;Total;2019;37.456
36060 Vilagarcía de Arousa;Total;2018;37.519
36060 Vilagarcía de Arousa;Total;2017;37.479
36060 Vilagarcía de Arousa;Total;2016;37.283
36060 Vilagarcía de Arousa;Total;2015;37.482
36060 Vilagarcía de Arousa;Total;2014;37.712
36060 Vilagarcía de Arousa;Total;2013;37.741
36060 Vilagarcía de Arousa;Total;2012;37.621
36060 Vilagarcía de Arousa;Total;2011;37.903
36060 Vilagarcía de Arousa;Total;2010;37.926
36060 Vilagarcía de Arousa;Total;2009;37.576
36060 Vilagarcía de Arousa;Total;2008;37.329
36060 Vilagarcía de Arousa;Total;2007;36.743
36060 Vilagarcía de Arousa;Total;2006;36.519
36060 Vilagarcía de Arousa;Total;2005;35.954
36060 Vilagarcía de Arousa;Total;2004;35.053
